Dyad,Window,PowerLMov,Freq,PowerRMov,PowerLAud,PowerRAud,BothPer,IndPer
1,3,1.7553661314832665,-1.6123599924395315,1.1291843234387997,1.7522000891177767,1.8559196426361342,0.003970504821327283,0.004963131026659104
1,3,1.8205953501822383,-1.3113299967755503,1.608655588408051,1.5989688751098443,1.3322800041909948,0.003970504821327283,0.004963131026659104
1,3,1.8263265102478645,-1.0102999566398119,1.508142117003999,1.1666919563923048,1.3922984285188778,0.003970504821327283,0.004963131026659104
1,3,1.368637826312152,-0.7092699609758307,1.2118085715032614,1.1817608333312746,1.1460362629297955,0.003970504821327283,0.004963131026659104
1,3,1.112213720710872,-0.4082399653118496,0.9897821057533159,1.1845991958901134,1.0145034365646393,0.003970504821327283,0.004963131026659104
1,3,0.4106301180640104,-0.10720996964786837,0.6146430828817531,0.7633790044318279,0.810526256531585,0.003970504821327283,0.004963131026659104
1,3,-0.04752724323375033,0.19382002601611284,0.45823085994379953,0.46241575859579875,0.6324891985420675,0.003970504821327283,0.004963131026659104
1,3,-0.36310622889638516,0.494850021680094,-0.03594046521482399,0.1359598350860931,0.20324707867856315,0.003970504821327283,0.004963131026659104
1,3,-0.559374017933401,0.7958800173440752,-0.3414839099479305,-0.10330141926213185,-0.18948894347455109,0.003970504821327283,0.004963131026659104
2,1,2.1274758822706383,-1.6123599924395315,1.8079557627668004,1.8629871407431222,1.9359844318029622,0.04747384155455904,0.01046337817638266
2,1,1.5749715517560663,-1.3113299967755503,1.5277398691110677,1.6068846314638168,1.6588215080901332,0.04747384155455904,0.01046337817638266
2,1,1.5668063482318486,-1.0102999566398119,1.2211495024048518,1.361973019102291,1.4076244638065825,0.04747384155455904,0.01046337817638266
2,1,1.1424795566545844,-0.7092699609758307,1.221907316188028,1.0064190463771705,1.1137794375807542,0.04747384155455904,0.01046337817638266
2,1,0.8603583993765578,-0.4082399653118496,0.8918050947140439,0.9845565042695454,1.0372896776470146,0.04747384155455904,0.01046337817638266
2,1,0.5989744471314106,-0.10720996964786837,0.6333581789155571,0.7592950987693078,0.6819010804346378,0.04747384155455904,0.01046337817638266
2,1,0.2562116858421519,0.19382002601611284,0.37093121406460416,0.4501465333929844,0.3922003004277931,0.04747384155455904,0.01046337817638266
2,1,-0.11522148247001472,0.494850021680094,-0.022567388580630055,0.1559679098507118,0.14199234976818528,0.04747384155455904,0.01046337817638266
2,1,-0.447730376995934,0.7958800173440752,-0.2932626988176306,-0.06556823885852071,-0.09797784186552679,0.04747384155455904,0.01046337817638266
2,2,1.7927627835524516,-1.6123599924395315,1.575044063098705,1.8350241537167704,1.8859016984839412,0.024813153961136022,0.01046337817638266
2,2,1.616020439348829,-1.3113299967755503,1.6981788365977075,1.5822074149008243,1.4337672184343473,0.024813153961136022,0.01046337817638266
2,2,1.2920047070283016,-1.0102999566398119,1.1886591908952098,1.3333794471714178,1.2121018152154055,0.024813153961136022,0.01046337817638266
2,2,1.3289791044720718,-0.7092699609758307,1.109209951455488,0.9605055896386434,1.0637781348335262,0.024813153961136022,0.01046337817638266
2,2,0.7305349076336071,-0.4082399653118496,0.8223037336206567,0.9679862993627553,1.162402441308558,0.024813153961136022,0.01046337817638266
2,2,0.5405812363071338,-0.10720996964786837,0.5906072426266832,0.7298195406675281,0.8456856104473993,0.024813153961136022,0.01046337817638266
2,2,0.35857118776741187,0.19382002601611284,0.3348406527042858,0.430365266595644,0.4261016867269541,0.024813153961136022,0.01046337817638266
2,2,-0.014069160076784727,0.494850021680094,-0.05067035686517574,0.20503420339892217,0.04133861822333434,0.024813153961136022,0.01046337817638266
2,2,-0.18521965277756475,0.7958800173440752,-0.26865097088161705,-0.04678452312528888,-0.16420681553919245,0.024813153961136022,0.01046337817638266
2,3,1.2304150402013934,-1.6123599924395315,1.3245113546016256,1.770239914027412,1.7377847697596442,0.009985052316890881,0.01046337817638266
2,3,1.6188526735880564,-1.3113299967755503,1.4491893780227556,1.3306629935548595,1.46851429369858,0.009985052316890881,0.01046337817638266
2,3,1.32977933415302,-1.0102999566398119,1.3983872709615839,1.244898745453158,1.2699137272747405,0.009985052316890881,0.01046337817638266
2,3,1.3452971390725919,-0.7092699609758307,1.108688270963254,1.2650796414354404,1.3216691088438721,0.009985052316890881,0.01046337817638266
2,3,0.8521620756078413,-0.4082399653118496,0.8794760802013745,1.0737531141984087,1.0201086891255422,0.009985052316890881,0.01046337817638266
2,3,0.6289769298090406,-0.10720996964786837,0.557481018518871,0.7909876114682675,0.8559240722051696,0.009985052316890881,0.01046337817638266
2,3,0.29583462025381063,0.19382002601611284,0.3331217063188311,0.4461675021536035,0.4378770413788647,0.009985052316890881,0.01046337817638266
2,3,-0.019694594309679094,0.494850021680094,0.007241811951839722,0.1556666118915,0.04816767421086538,0.009985052316890881,0.01046337817638266
2,3,-0.31329917178991173,0.7958800173440752,-0.21282426516612793,-0.12477748545225804,-0.10763407596866975,0.009985052316890881,0.01046337817638266
3,1,1.3989956164578217,-1.6123599924395315,2.161553205005737,1.7723844280927923,2.003033648955166,0.007566862361382909,0.013437703848662753
3,1,1.3457000319037513,-1.3113299967755503,1.39247102532313,1.8192774655724986,1.653423413772768,0.007566862361382909,0.013437703848662753
3,1,1.0589433712413787,-1.0102999566398119,1.1155747007450596,1.26796199293801,1.4295760664638282,0.007566862361382909,0.013437703848662753
3,1,0.9376474149432872,-0.7092699609758307,1.1582229459955347,1.0049506163114696,1.193278055774367,0.007566862361382909,0.013437703848662753
3,1,0.5602997941790424,-0.4082399653118496,0.920083515092073,0.7225338928055915,0.9403031327460262,0.007566862361382909,0.013437703848662753
3,1,0.40691814687241595,-0.10720996964786837,0.8102282021643077,0.7707191699676517,0.8103401140830433,0.007566862361382909,0.013437703848662753
3,1,0.08286195702563422,0.19382002601611284,0.3986742638223857,0.6331439098549475,0.4100702491304955,0.007566862361382909,0.013437703848662753
3,1,-0.128810054659049,0.494850021680094,-0.0903074508463136,0.21682786068752122,0.11879085334525027,0.007566862361382909,0.013437703848662753
3,1,-0.40656069858195426,0.7958800173440752,-0.47418736105821807,-0.0328327348464056,-0.11261907123933904,0.007566862361382909,0.013437703848662753
3,2,1.483768971414623,-1.6123599924395315,2.1746094003544116,1.4837540252078893,2.0675663371844024,0.024396607958251795,0.013437703848662753
3,2,1.2476626950883782,-1.3113299967755503,1.7921570433136866,1.1783427418719565,1.687010638539867,0.024396607958251795,0.013437703848662753
3,2,1.4301913199900256,-1.0102999566398119,1.2910421554324052,1.5796379559937996,1.2616810503277969,0.024396607958251795,0.013437703848662753
3,2,0.9235308771251067,-0.7092699609758307,0.6617008864264858,1.3228952464117465,1.328248428095756,0.024396607958251795,0.013437703848662753
3,2,0.6121486993321094,-0.4082399653118496,0.6651308013767017,0.9256804809089176,0.7107518323262744,0.024396607958251795,0.013437703848662753
3,2,0.3830489373259528,-0.10720996964786837,0.5919913134358903,0.8240334348507201,0.7032700374716884,0.024396607958251795,0.013437703848662753
3,2,0.2672684461021098,0.19382002601611284,0.4268396526825014,0.5467673615564732,0.39132081637683835,0.024396607958251795,0.013437703848662753
3,2,-0.17853436688984345,0.494850021680094,0.06263794492395125,0.16286989710010563,0.11298237946691145,0.024396607958251795,0.013437703848662753
3,2,-0.4438987201351762,0.7958800173440752,-0.31695284685005065,-0.11651003090552553,-0.15860183167164787,0.024396607958251795,0.013437703848662753
3,3,1.319112401651521,-1.6123599924395315,1.4179156481641526,1.8365854192188467,1.7668311713946605,0.010697977821265492,0.013437703848662753
3,3,1.539261026097265,-1.3113299967755503,1.5954762857013418,1.7773867603381157,1.778045143494449,0.010697977821265492,0.013437703848662753
3,3,1.0744645142209084,-1.0102999566398119,1.5015778475235135,1.251866075832782,1.3644871157116236,0.010697977821265492,0.013437703848662753
3,3,0.9751987841745153,-0.7092699609758307,1.1915805581935461,1.1764618141882375,1.1375488054368175,0.010697977821265492,0.013437703848662753
3,3,0.8423537065348007,-0.4082399653118496,1.0523418786537049,0.8499529630255367,1.0580928050300475,0.010697977821265492,0.013437703848662753
3,3,0.5677374069943467,-0.10720996964786837,0.6130192716854067,0.7708712123325528,0.7154512170594166,0.010697977821265492,0.013437703848662753
3,3,0.356567474171338,0.19382002601611284,0.33911432298364524,0.5907433558582069,0.40312656775834793,0.010697977821265492,0.013437703848662753
3,3,0.038064491890472625,0.494850021680094,-0.18622259329635182,0.20611067124299,0.030701732640335364,0.010697977821265492,0.013437703848662753
3,3,-0.19073817212354366,0.7958800173440752,-0.37534891353678573,-0.1087382787035182,-0.01535195154404792,0.010697977821265492,0.013437703848662753
4,1,1.7411304730043011,-1.6123599924395315,1.7120244761068228,1.837875320031652,1.7882519948121187,0.03956759753308849,0.02681726838056961
4,1,1.4307057011051532,-1.3113299967755503,1.5743916573572116,1.6484591967754783,1.5850082916614618,0.03956759753308849,0.02681726838056961
4,1,1.4076253735741397,-1.0102999566398119,1.0851748030576136,1.4157728058562056,1.542227181879814,0.03956759753308849,0.02681726838056961
4,1,1.1154305767710861,-0.7092699609758307,1.1796390374907748,1.2176348909559542,1.1681189894648973,0.03956759753308849,0.02681726838056961
4,1,0.7733543552189852,-0.4082399653118496,0.7786864262488478,0.9429671881835346,0.9921794122005572,0.03956759753308849,0.02681726838056961
4,1,0.5100777172214802,-0.10720996964786837,0.5272664909898992,0.7047106968803918,0.6381387172146384,0.03956759753308849,0.02681726838056961
4,1,0.34203375516220397,0.19382002601611284,0.33377266999013316,0.4344434102576969,0.5252947893194378,0.03956759753308849,0.02681726838056961
4,1,0.07711533953390645,0.494850021680094,0.023419126640541625,0.15859664751472077,0.16711888161239216,0.03956759753308849,0.02681726838056961
4,1,-0.12298580874902582,0.7958800173440752,-0.20312824923804,-0.06260805477744681,-0.09293125576444063,0.03956759753308849,0.02681726838056961
4,2,1.7476622198419316,-1.6123599924395315,1.671233879498417,1.8065598138211576,1.584710274069022,0.0469128958492135,0.02681726838056961
4,2,1.384093657928339,-1.3113299967755503,1.5790022039324503,1.4128124143219691,1.487567174517031,0.0469128958492135,0.02681726838056961
4,2,1.1636511892875836,-1.0102999566398119,1.5469659996049023,1.6007820031398565,1.495405158718242,0.0469128958492135,0.02681726838056961
4,2,1.041320411964947,-0.7092699609758307,1.0586985616188054,1.1498794978433644,1.1291128445930232,0.0469128958492135,0.02681726838056961
4,2,0.8040377039044241,-0.4082399653118496,0.7699974623123418,1.024028035122846,0.8299319789650983,0.0469128958492135,0.02681726838056961
4,2,0.5552887550470245,-0.10720996964786837,0.6368483732484407,0.6567801380835663,0.6095542803776416,0.0469128958492135,0.02681726838056961
4,2,0.31588706514430404,0.19382002601611284,0.2559219558358041,0.3132214861794044,0.5776457845191977,0.0469128958492135,0.02681726838056961
4,2,0.04681811736189837,0.494850021680094,-0.02286660527463483,0.19705458749893,0.21911552022615582,0.0469128958492135,0.02681726838056961
4,2,-0.24106043108397238,0.7958800173440752,-0.21336985429557925,-0.09614173711203182,-0.04508688805003938,0.0469128958492135,0.02681726838056961
4,3,1.7984802035789977,-1.6123599924395315,1.4833702525646537,1.5601793783987252,1.7143748919632318,0.013443281823851431,0.02681726838056961
4,3,1.5218701978826694,-1.3113299967755503,1.4645824414987505,1.5568281716885342,1.6115678638434343,0.013443281823851431,0.02681726838056961
4,3,1.3291570632484875,-1.0102999566398119,1.4141784329413103,1.2669181241888336,1.3727171787435524,0.013443281823851431,0.02681726838056961
4,3,1.0623852475709268,-0.7092699609758307,1.1300303433852554,1.3250710660665057,1.363383009531754,0.013443281823851431,0.02681726838056961
4,3,0.7455913255360207,-0.4082399653118496,0.8854566030336735,0.9261133149460478,0.9922037776248527,0.013443281823851431,0.02681726838056961
4,3,0.5270732324795334,-0.10720996964786837,0.5782519953299622,0.7454430373266061,0.5658328580307795,0.013443281823851431,0.02681726838056961
4,3,0.37537118786799073,0.19382002601611284,0.2943692960618382,0.3645459100606048,0.4210258874836314,0.013443281823851431,0.02681726838056961
4,3,0.176089302671265,0.494850021680094,0.03925021477220654,0.15638215483070939,0.1534747645724776,0.013443281823851431,0.02681726838056961
4,3,-0.13189131751403976,0.7958800173440752,-0.213813979039114,-0.05067846600788504,-0.1116940774370034,0.013443281823851431,0.02681726838056961
5,1,0.77579927774437,-1.6123599924395315,1.9129607798483275,1.8209381295643658,1.9380901191090796,0.00134742951907131,0.039386401326699835
5,1,1.3988309594061472,-1.3113299967755503,1.4491431427917252,1.7402066201695818,1.8870596915258193,0.00134742951907131,0.039386401326699835
5,1,1.022120875450576,-1.0102999566398119,1.313559668327399,1.2820906607514544,1.4956470432376077,0.00134742951907131,0.039386401326699835
5,1,0.6610145650586979,-0.7092699609758307,1.4439311597020954,1.2935264239024276,1.3196930942734317,0.00134742951907131,0.039386401326699835
5,1,0.34891485631319735,-0.4082399653118496,1.0302661643950033,1.0004782634928948,0.9608555020064264,0.00134742951907131,0.039386401326699835
5,1,0.3218732845434793,-0.10720996964786837,0.6783858514228335,0.7189681994226147,0.6164341893924481,0.00134742951907131,0.039386401326699835
5,1,-0.01773277075784814,0.19382002601611284,0.14519254500989168,0.40194353996252513,0.26691692140522405,0.00134742951907131,0.039386401326699835
5,1,-0.2958914367546137,0.494850021680094,-0.49779877792813176,0.1642037467478201,0.11533346430871409,0.00134742951907131,0.039386401326699835
5,1,-0.6364287955120264,0.7958800173440752,-0.7027968294857792,-0.06304399462840035,-0.10979816014279131,0.00134742951907131,0.039386401326699835
5,2,1.1294687333425384,-1.6123599924395315,1.6977300095382983,1.4929074733200842,1.7837619998071903,9.328358208955224e-4,0.039386401326699835
5,2,1.2054449937545606,-1.3113299967755503,1.2850633091551755,1.4632952751677322,1.4646412882186972,9.328358208955224e-4,0.039386401326699835
5,2,1.1740943049851305,-1.0102999566398119,1.657398690429408,1.6758285863380866,1.9005089282500256,9.328358208955224e-4,0.039386401326699835
5,2,0.7730724970294611,-0.7092699609758307,1.4893362361408542,1.123656603781387,1.1611729990814912,9.328358208955224e-4,0.039386401326699835
5,2,0.5615075851282275,-0.4082399653118496,0.9421534216232708,0.9340044784516169,0.7517112723978882,9.328358208955224e-4,0.039386401326699835
5,2,0.15437259596595665,-0.10720996964786837,0.5942345108841021,0.7780157207994437,0.5081655879059068,9.328358208955224e-4,0.039386401326699835
5,2,0.032671913900569075,0.19382002601611284,0.06407312045238397,0.4009504979478143,0.2748954767874939,9.328358208955224e-4,0.039386401326699835
5,2,-0.38553854551204103,0.494850021680094,-0.49928632072158213,0.14568362404264712,0.1704922228221965,9.328358208955224e-4,0.039386401326699835
5,2,-0.6761716644816649,0.7958800173440752,-0.6618421989163045,-0.04445661932011161,-0.09856249259351738,9.328358208955224e-4,0.039386401326699835
5,3,0.917471859382386,-1.6123599924395315,1.631726535046197,1.615977012307208,1.880156160495604,5.182421227197347e-4,0.039386401326699835
5,3,1.5145532034883085,-1.3113299967755503,1.6585939284778775,1.5129467329473234,1.5582723110904886,5.182421227197347e-4,0.039386401326699835
5,3,1.0449093245134196,-1.0102999566398119,1.5326884724364136,1.3297011239665737,1.5081379163006976,5.182421227197347e-4,0.039386401326699835
5,3,0.7532184836244974,-0.7092699609758307,1.589284350523535,1.2215795295760614,1.367327319268594,5.182421227197347e-4,0.039386401326699835
5,3,0.5545859393547906,-0.4082399653118496,1.0261778324859683,0.9984927240222201,1.108009270140197,5.182421227197347e-4,0.039386401326699835
5,3,0.08443434909664518,-0.10720996964786837,0.5517808824780847,0.7372674738893081,0.6564029215250399,5.182421227197347e-4,0.039386401326699835
5,3,-0.12052055834994631,0.19382002601611284,0.12468836491781246,0.528594235527646,0.3639879344685961,5.182421227197347e-4,0.039386401326699835
5,3,-0.3187686067377417,0.494850021680094,-0.42502669392520265,0.1839913135659587,0.050973224998639835,5.182421227197347e-4,0.039386401326699835
5,3,-0.6502905949450993,0.7958800173440752,-0.7236180296198061,-0.051376339323074255,-0.1970244380304597,5.182421227197347e-4,0.039386401326699835
6,1,1.825994359652846,-1.6123599924395315,1.8644283872642402,2.14571307760639,2.4023116127978006,0,0
6,1,1.5027281976338958,-1.3113299967755503,1.4395430223389016,1.3574014873064038,1.4696115855754275,0,0
6,1,1.290578613009259,-1.0102999566398119,1.2600148555019166,1.469775241594978,1.2488169502304924,0,0
6,1,1.1191098842521299,-0.7092699609758307,0.7490051524680572,1.2702378347703682,0.8376905756685453,0,0
6,1,0.6148950220502161,-0.4082399653118496,0.675286543447874,1.0390863285984255,0.8542441362543856,0,0
6,1,0.5839400299153445,-0.10720996964786837,0.1411245430614398,0.6508224627113914,0.663100489036195,0,0
6,1,0.3112094201205252,0.19382002601611284,-0.10737745051784782,0.5014065180651449,0.35953970220052117,0,0
6,1,0.12357928841534496,0.494850021680094,-0.3519868945156971,0.185559253645465,0.18043244778999246,0,0
6,1,-0.262622324456633,0.7958800173440752,-0.2802932070761673,-0.17988028466624423,-0.06556352185658793,0,0
6,2,1.6787770179532735,-1.6123599924395315,1.6402932925948561,1.9530142690036323,1.9083722617245606,0,0
6,2,1.417721529969138,-1.3113299967755503,1.2038013647762285,1.7097182777122122,1.3992156182928146,0,0
6,2,1.1783043123815917,-1.0102999566398119,0.9645273521785526,1.2234924500179702,1.1753731392912692,0,0
6,2,1.199957117550674,-0.7092699609758307,0.9446959642484011,1.2378357726652938,1.022822342272873,0,0
6,2,0.8382246124289002,-0.4082399653118496,0.4662465405593707,1.0559998798500512,0.9332704394700327,0,0
6,2,0.4876825543328895,-0.10720996964786837,0.18651065489558405,0.7624155445292432,0.6452479759799333,0,0
6,2,0.3332031502307673,0.19382002601611284,-0.08188964258001478,0.47375391029313574,0.48871760133898884,0,0
6,2,0.052965067864625945,0.494850021680094,-0.41933363729705536,0.09441026787230009,0.16137933630861412,0,0
6,2,-0.29098967469954246,0.7958800173440752,-0.29172497697068794,-0.19479887314157027,0.023891193506986954,0,0
6,3,1.4796408534786227,-1.6123599924395315,1.4529418979838584,1.5043862452792889,1.933261014113644,0,0
6,3,1.4193812787975078,-1.3113299967755503,1.4743604813306328,1.803977427821595,1.7441044284347953,0,0
6,3,1.3704943327981773,-1.0102999566398119,1.1594582324983713,1.4448707599253032,1.095414179039977,0,0
6,3,1.0905086289169381,-0.7092699609758307,1.0915158435127488,1.098880054838529,1.0645608533605162,0,0
6,3,0.9033091804555883,-0.4082399653118496,0.5585938647931545,0.9859548878991096,0.7994779193145298,0,0
6,3,0.5217285984751855,-0.10720996964786837,0.13757800570322495,0.7735723400895622,0.6550077066862107,0,0
6,3,0.35440804512984336,0.19382002601611284,-0.13882056392086622,0.5287194919793022,0.33417355157127293,0,0
6,3,0.05949346217897932,0.494850021680094,-0.4386508733655731,0.20215656215456665,0.17183432062752502,0,0
6,3,-0.350379224776221,0.7958800173440752,-0.3845039578316676,-0.1586051969174356,-0.04190594656421963,0,0
7,1,0.9771334649097303,-1.6123599924395315,1.5465858258168996,2.2612840811356905,2.1134881301410786,0.0013246982631733883,0.052840741831027375
7,1,1.0226082472981965,-1.3113299967755503,1.7317777555910798,1.2585410790605396,1.444024051252325,0.0013246982631733883,0.052840741831027375
7,1,0.22616845629767343,-1.0102999566398119,1.357096859449834,1.142817628667061,0.8546406568601352,0.0013246982631733883,0.052840741831027375
7,1,0.4944537041596473,-0.7092699609758307,1.215193905659153,1.1243725618299505,1.2934844833312669,0.0013246982631733883,0.052840741831027375
7,1,0.39699566508482625,-0.4082399653118496,0.9564427896511697,0.7589167408989189,0.9236744910279149,0.0013246982631733883,0.052840741831027375
7,1,0.24578419143665295,-0.10720996964786837,0.6082358533414169,0.6769942250733098,0.6731415055121222,0.0013246982631733883,0.052840741831027375
7,1,0.009049018545866174,0.19382002601611284,0.13123021490438255,0.35557615737008175,0.32922417781065344,0.0013246982631733883,0.052840741831027375
7,1,-0.17790782938763897,0.494850021680094,-0.31811291980983236,0.19049398945876173,0.2460796293705713,0.0013246982631733883,0.052840741831027375
7,1,-0.3421221149182994,0.7958800173440752,-0.41317830194360144,-0.020567415767782937,-0.09611371563547753,0.0013246982631733883,0.052840741831027375
7,2,1.018511775313441,-1.6123599924395315,1.681486575795277,1.9680490744779382,1.5560148104280394,0.0010303208713570797,0.052840741831027375
7,2,0.7856384337980108,-1.3113299967755503,1.8854411267763227,2.1519749416999536,2.052687863469854,0.0010303208713570797,0.052840741831027375
7,2,1.0014631269014664,-1.0102999566398119,1.3836788665951456,1.4704719938856015,1.3129525454036943,0.0010303208713570797,0.052840741831027375
7,2,0.8837701577177909,-0.7092699609758307,1.1472566658595398,0.9921070684464491,0.6827079195862654,0.0010303208713570797,0.052840741831027375
7,2,0.48029288177073226,-0.4082399653118496,0.8454989507077,0.8945729637224297,0.8461441048142678,0.0010303208713570797,0.052840741831027375
7,2,0.17870387814571012,-0.10720996964786837,0.5578448677626778,0.5782342414178366,0.5816496240661967,0.0010303208713570797,0.052840741831027375
7,2,-0.09324989180036468,0.19382002601611284,0.18914368244414242,0.3359238805271036,0.42861563195020486,0.0010303208713570797,0.052840741831027375
7,2,-0.2500277843622133,0.494850021680094,-0.19320163930936926,0.0971888405366391,0.10700724060554155,0.0010303208713570797,0.052840741831027375
7,2,-0.5080513163519854,0.7958800173440752,-0.3437949466348327,-0.15610690438589506,-0.038996097787592755,0.0010303208713570797,0.052840741831027375
7,3,0.6776092021319845,-1.6123599924395315,2.048544415457234,2.0757251121028606,2.062345769587296,2.9437739181630853e-4,0.052840741831027375
7,3,0.8417746458327198,-1.3113299967755503,1.5405601776047644,1.914395153098995,1.0370077773978936,2.9437739181630853e-4,0.052840741831027375
7,3,0.6508355679754588,-1.0102999566398119,0.9905314104492693,1.1323883522502396,1.0114146402585968,2.9437739181630853e-4,0.052840741831027375
7,3,0.7170196670339036,-0.7092699609758307,1.3308814326011396,0.9973606017381542,1.0130493770651399,2.9437739181630853e-4,0.052840741831027375
7,3,0.5858689723783681,-0.4082399653118496,0.7951082116845472,0.9244017059347063,0.8899686803010528,2.9437739181630853e-4,0.052840741831027375
7,3,0.20214636796094962,-0.10720996964786837,0.5045939201522757,0.6837328542423088,0.6685313321920734,2.9437739181630853e-4,0.052840741831027375
7,3,0.15425921963982983,0.19382002601611284,0.10791875864022285,0.4490398954484232,0.3436624951378195,2.9437739181630853e-4,0.052840741831027375
7,3,-0.34549025111680376,0.494850021680094,-0.26628362393256644,0.12093198709244246,0.17737317124153734,2.9437739181630853e-4,0.052840741831027375
7,3,-0.6314179953429471,0.7958800173440752,-0.44820582291534533,-0.14015954177979598,-0.04329978802967904,2.9437739181630853e-4,0.052840741831027375
8,1,1.488894966435077,-1.6123599924395315,1.6968691208559394,1.7812890746670051,1.797504840565475,0.0033731188375713543,0.0908147379346134
8,1,1.5456858007481484,-1.3113299967755503,1.2566003917422277,1.8733130047378797,1.6605789168694578,0.0033731188375713543,0.0908147379346134
8,1,1.4995140842331258,-1.0102999566398119,1.3497420853237365,1.41968368405636,1.4444845390952286,0.0033731188375713543,0.0908147379346134
8,1,1.234273377309956,-0.7092699609758307,1.2475100955672764,1.1457442550177135,1.2545376655927387,0.0033731188375713543,0.0908147379346134
8,1,0.8360393664044938,-0.4082399653118496,0.7758933792513916,0.908947507363681,1.045006442638499,0.0033731188375713543,0.0908147379346134
8,1,0.15465235392295487,-0.10720996964786837,0.5740169716857169,0.5931702331111827,0.7064182261755819,0.0033731188375713543,0.0908147379346134
8,1,0.24141768365504748,0.19382002601611284,0.30903207812956485,0.5405793660503444,0.4894576522411709,0.0033731188375713543,0.0908147379346134
8,1,-0.3659740248789485,0.494850021680094,0.09856740524053907,0.11869329943828397,0.2207000882267397,0.0033731188375713543,0.0908147379346134
8,1,-0.6560286406065853,0.7958800173440752,-0.34431511501614753,-0.08688106651691466,-0.10804051991900415,0.0033731188375713543,0.0908147379346134
8,2,1.5943939471226796,-1.6123599924395315,1.90656402818025,2.396078934380603,2.066224861919885,0.004929942916450441,0.0908147379346134
8,2,1.3576992821201286,-1.3113299967755503,1.743944533860506,1.6976251114933838,1.6906838598171097,0.004929942916450441,0.0908147379346134
8,2,1.3149245242407652,-1.0102999566398119,1.2484740043764273,1.0907468956972453,1.4508735134133293,0.004929942916450441,0.0908147379346134
8,2,1.096094538230843,-0.7092699609758307,1.1058185127558255,0.8152760708138465,0.9892228913724932,0.004929942916450441,0.0908147379346134
8,2,0.9878458327358552,-0.4082399653118496,0.6002133398147674,0.7936929686858618,0.9792844417270767,0.004929942916450441,0.0908147379346134
8,2,0.41950311575214144,-0.10720996964786837,0.5002308185412874,0.6301198622693278,0.8188293717929048,0.004929942916450441,0.0908147379346134
8,2,0.13147869635526524,0.19382002601611284,0.283035561954193,0.32898089831729693,0.4756971976033744,0.004929942916450441,0.0908147379346134
8,2,-0.2096240610389949,0.494850021680094,-0.016133371977486727,0.22126388012947576,0.05523182808917548,0.004929942916450441,0.0908147379346134
8,2,-0.5984871566366888,0.7958800173440752,-0.20553022409187333,-0.08128367025134085,-0.13575145307998002,0.004929942916450441,0.0908147379346134
8,3,1.6686684935517002,-1.6123599924395315,1.4878431063997328,1.7438346483408478,1.494609993524891,0.0010378827192527244,0.0908147379346134
8,3,1.4441271140023033,-1.3113299967755503,1.77581055635018,1.5165126889935285,1.8293069682019403,0.0010378827192527244,0.0908147379346134
