Window,Dyad,Freq,PowerLAud,PowerRAud
3,23,0.19382002601611284,0.7034389635393344,0.5839384684938291
3,23,0.494850021680094,0.40342634044310216,0.3629963953379296
3,23,0.7958800173440752,-0.05356566489832114,0.01566753911339703
1,24,-1.6123599924395315,1.3591067494142945,1.0868429609549193
1,24,-1.3113299967755503,1.2486837541175984,1.4732435121503997
1,24,-1.0102999566398119,1.2615864240344263,0.9531278634131413
1,24,-0.7092699609758307,1.0039962032097547,1.201544562096533
1,24,-0.4082399653118496,1.0694379625191812,1.0338061130729548
1,24,-0.10720996964786837,0.850213572976494,0.9307817827101614
1,24,0.19382002601611284,0.6992196192771438,0.6657601935924794
1,24,0.494850021680094,0.17150239642465137,0.17751857003516086
1,24,0.7958800173440752,-0.19129520433227062,-0.25787424791775065
2,24,-1.6123599924395315,1.8482799979670925,1.1629871136700936
2,24,-1.3113299967755503,1.4150793649669215,1.3603962109139522
2,24,-1.0102999566398119,1.4182101753479466,1.400264835986734
2,24,-0.7092699609758307,0.9903582223115787,0.9268997676887468
2,24,-0.4082399653118496,0.8605246251678611,0.8210468438736838
2,24,-0.10720996964786837,0.7683564197370873,0.8788430285796779
2,24,0.19382002601611284,0.4888278713917661,0.6241012501917647
2,24,0.494850021680094,0.2395821961287841,0.37272906710575393
2,24,0.7958800173440752,-0.032510232300455334,-0.06494519442014164
3,24,-1.6123599924395315,1.4648362014117382,0.36088466531156005
3,24,-1.3113299967755503,1.4419890833361917,1.0935245860302012
3,24,-1.0102999566398119,0.921021093016783,0.7975001063074952
3,24,-0.7092699609758307,0.9937478438393509,1.0567600287323167
3,24,-0.4082399653118496,0.9171026165557677,0.953709946594418
3,24,-0.10720996964786837,0.764669262378185,0.8808943426665621
3,24,0.19382002601611284,0.48505138034444856,0.781802966370077
3,24,0.494850021680094,0.2993106831229714,0.3782804745012674
3,24,0.7958800173440752,-0.08308888780978953,-0.19025002482590064
1,25,-1.6123599924395315,1.4666621146843395,1.076639290020313
1,25,-1.3113299967755503,1.5754492258366253,1.0415540119931619
1,25,-1.0102999566398119,1.358890652683453,1.3648347471854987
1,25,-0.7092699609758307,0.9098918570066699,1.0126751644902605
1,25,-0.4082399653118496,0.7793759991044501,0.9758607569062324
1,25,-0.10720996964786837,0.6629644941267093,0.7843190802488953
1,25,0.19382002601611284,0.46461188858909563,0.5094050166002806
1,25,0.494850021680094,0.2591098124469971,0.20333668946623154
1,25,0.7958800173440752,0.02932901264094112,-0.1133761264158188
2,25,-1.6123599924395315,1.8291623162979316,1.8177663282498902
2,25,-1.3113299967755503,0.5843706999889476,1.429570506571582
2,25,-1.0102999566398119,1.0713917222208569,1.1014798574313889
2,25,-0.7092699609758307,1.1966837449617318,1.0964888669291935
2,25,-0.4082399653118496,0.9298350347072109,1.0209900382212485
2,25,-0.10720996964786837,0.752095735174389,0.7185303049958951
2,25,0.19382002601611284,0.5073267337715801,0.5377625040896805
2,25,0.494850021680094,0.15522442918397125,0.11424837953371028
2,25,0.7958800173440752,-0.07029113646990795,-0.16693651494066744
3,25,-1.6123599924395315,1.6279125446310618,1.4318955256994146
3,25,-1.3113299967755503,1.2613973046437998,0.7080566133698559
3,25,-1.0102999566398119,1.224680353439879,1.2505518834024023
3,25,-0.7092699609758307,0.9837355720580362,0.9856650928335599
3,25,-0.4082399653118496,1.008392800648431,0.7854599221141557
3,25,-0.10720996964786837,0.7237186986335217,0.7720618659887779
3,25,0.19382002601611284,0.4748755376363447,0.4887571762046794
3,25,0.494850021680094,0.16575807969864303,0.1793047581185444
3,25,0.7958800173440752,-0.0493832082424506,4.09901307166535e-4
1,26,-1.6123599924395315,1.111253624366379,0.8824515296745182
1,26,-1.3113299967755503,1.2263416231949518,1.0810359320421685
1,26,-1.0102999566398119,1.1151238657505829,1.2870425500181089
1,26,-0.7092699609758307,1.1686774583625996,1.0289010457417918
1,26,-0.4082399653118496,0.8411102630675527,0.7062043413883136
1,26,-0.10720996964786837,0.6461758001926489,0.6000873986771885
1,26,0.19382002601611284,0.49257144340342257,0.549471713506844
1,26,0.494850021680094,0.3065927907478416,0.292505542839408
1,26,0.7958800173440752,0.022948642220559652,0.025228758267482693
2,26,-1.6123599924395315,1.4684025214047822,1.5624439216376655
2,26,-1.3113299967755503,1.262070679788931,1.7421978884744527
2,26,-1.0102999566398119,1.3767659711995384,0.9873764593234731
2,26,-0.7092699609758307,1.0753442318499777,0.9583938874205887
2,26,-0.4082399653118496,0.8487745588343715,0.7442315776954455
2,26,-0.10720996964786837,0.7102999636278886,0.6679928073739538
2,26,0.19382002601611284,0.4805293838915713,0.4872245962215939
2,26,0.494850021680094,0.231197016559738,0.19906421075554578
2,26,0.7958800173440752,0.049936005845660776,0.045634999585396095
3,26,-1.6123599924395315,1.3496025004599728,1.2227338420646379
3,26,-1.3113299967755503,1.0108635898332183,1.1602217466387192
3,26,-1.0102999566398119,1.344710366312574,1.1058171495600233
3,26,-0.7092699609758307,1.0246108807830934,0.9832712609192615
3,26,-0.4082399653118496,0.846236295936194,0.8799187274773971
3,26,-0.10720996964786837,0.7377434470171172,0.6979488233614398
3,26,0.19382002601611284,0.5331613998468515,0.4896791135903094
3,26,0.494850021680094,0.2962487968934337,0.2741368507090952
3,26,0.7958800173440752,0.03143234684175703,0.059202957097490974
1,27,-1.6123599924395315,1.0017115838763042,1.605774494291352
1,27,-1.3113299967755503,0.8531555301743012,1.4162874487804213
1,27,-1.0102999566398119,0.8988969529603277,1.3632321458762582
1,27,-0.7092699609758307,0.7987873241785903,0.931221222291256
1,27,-0.4082399653118496,0.794887605030263,0.7341450826348117
1,27,-0.10720996964786837,0.7221448890238041,0.4837408505696505
1,27,0.19382002601611284,0.5981834206133471,0.49903561001036695
1,27,0.494850021680094,0.2967393222595415,0.28157122005482227
1,27,0.7958800173440752,0.02376000971632503,0.05041360051821505
2,27,-1.6123599924395315,1.078514236092335,0.9368959561894032
2,27,-1.3113299967755503,1.1878222539374328,0.6756758002548253
2,27,-1.0102999566398119,1.254903333617918,1.4955520364194692
2,27,-0.7092699609758307,1.0794552688077452,1.1614962726689957
2,27,-0.4082399653118496,0.8885726867184757,0.989119724262812
2,27,-0.10720996964786837,0.8491705458994268,0.7666538932229675
2,27,0.19382002601611284,0.5010015859159385,0.5990938358815017
2,27,0.494850021680094,0.14118340313141478,0.2898447763407937
2,27,0.7958800173440752,-0.014443582405399537,-0.11166862741765307
3,27,-1.6123599924395315,0.7649791953166791,0.8513416689899409
3,27,-1.3113299967755503,1.0256565313489563,1.3953936645025962
3,27,-1.0102999566398119,0.8434868995597982,1.1855195370356144
3,27,-0.7092699609758307,1.0651485519429997,0.8803496301246544
3,27,-0.4082399653118496,0.9501045888331633,0.9983716597063163
3,27,-0.10720996964786837,0.755820874843153,0.7459401201466518
3,27,0.19382002601611284,0.6126656604160435,0.5451842128380158
3,27,0.494850021680094,0.2625649108476601,0.29288226345222906
3,27,0.7958800173440752,-0.019254089958906807,0.00869343133408129
1,28,-1.6123599924395315,1.2694033287079798,1.4241684606114837
1,28,-1.3113299967755503,1.4546154274645646,1.1187031014493307
1,28,-1.0102999566398119,1.0738645881094895,1.2570334537621715
1,28,-0.7092699609758307,1.073440512829385,1.1215125825924332
1,28,-0.4082399653118496,0.9774866269216641,0.8218032314979605
1,28,-0.10720996964786837,0.8490490809374782,0.653777515258254
1,28,0.19382002601611284,0.6853669278661743,0.5443446952088818
1,28,0.494850021680094,0.21411026370109978,0.2678711989973243
1,28,0.7958800173440752,-0.1490331400281815,-0.03286029107402459
2,28,-1.6123599924395315,1.25407563390034,1.6217778309335849
2,28,-1.3113299967755503,0.9184826225108911,0.9794065254400205
2,28,-1.0102999566398119,1.0850710279696947,1.4511744833477975
2,28,-0.7092699609758307,1.0298598414606417,1.102048856025344
2,28,-0.4082399653118496,0.8675638998462103,0.7474525958753852
2,28,-0.10720996964786837,0.6609611202402508,0.6602807469483604
2,28,0.19382002601611284,0.7432447141425342,0.36742826820875146
2,28,0.494850021680094,0.27064098759307836,0.22275772543444958
2,28,0.7958800173440752,-0.06883258537056429,0.053031463035711796
3,28,-1.6123599924395315,0.9454654787131431,1.5640510870311617
3,28,-1.3113299967755503,1.1423830090000577,1.4784733604590417
3,28,-1.0102999566398119,1.1946806961695222,1.0959502801549503
3,28,-0.7092699609758307,0.9256875289324408,0.8030067419719206
3,28,-0.4082399653118496,1.0308326755742778,0.5999712831582827
3,28,-0.10720996964786837,0.9800041110550228,0.7590741559654925
3,28,0.19382002601611284,0.6616801044036109,0.6573004887076608
3,28,0.494850021680094,0.20817561333217602,0.2789708420535091
3,28,0.7958800173440752,-0.1137527474385778,-0.00809760686384561
1,29,-1.6123599924395315,1.3641944862984534,1.451423292878001
1,29,-1.3113299967755503,1.5180754900467266,1.6165612672626959
1,29,-1.0102999566398119,1.2745562207396006,0.9578529520163703
1,29,-0.7092699609758307,1.2444698341216514,1.191491989940033
1,29,-0.4082399653118496,0.9416474200348549,0.933407587410847
1,29,-0.10720996964786837,0.63236736077565,0.5839671210682953
1,29,0.19382002601611284,0.7001827689263831,0.4326991165055109
1,29,0.494850021680094,0.30492112018481077,0.20886118208686816
1,29,0.7958800173440752,-0.12240467081827966,0.02240127095635343
2,29,-1.6123599924395315,1.2651356991738085,2.149760322525197
2,29,-1.3113299967755503,1.622478355665702,1.7721805651896132
2,29,-1.0102999566398119,1.371415109618034,1.3323836216229945
2,29,-0.7092699609758307,1.1176091246435456,1.0575169707385361
2,29,-0.4082399653118496,1.0963847791088972,0.6996373114914215
2,29,-0.10720996964786837,0.9338259581853748,0.6785782630482684
2,29,0.19382002601611284,0.6603149469520966,0.3853809845750631
2,29,0.494850021680094,0.12618497834192322,0.13940106763408988
2,29,0.7958800173440752,-0.3355489608200918,-0.0918865157482345
3,29,-1.6123599924395315,1.3927779226350545,2.043155167604676
3,29,-1.3113299967755503,1.4609386834521092,1.6221257064740127
3,29,-1.0102999566398119,1.3683318168550955,1.154636924032188
3,29,-0.7092699609758307,1.1995113385588538,0.9855614936699911
3,29,-0.4082399653118496,1.1096164231044219,0.820911147569751
3,29,-0.10720996964786837,0.9289329894139797,0.4969927730956827
3,29,0.19382002601611284,0.6194766516967867,0.44294899007298416
3,29,0.494850021680094,0.1672780394069003,0.2179765697772559
3,29,0.7958800173440752,-0.27180420329813526,-0.027521110225964995
1,30,-1.6123599924395315,1.3289104663367284,1.485472740990985
1,30,-1.3113299967755503,1.3640767597674,1.0762152221830537
1,30,-1.0102999566398119,1.5393797168324486,0.865790246861605
1,30,-0.7092699609758307,0.9927702976381785,0.9668356250931285
1,30,-0.4082399653118496,0.794271677676029,0.9235406811327468
1,30,-0.10720996964786837,0.7733498307811776,0.7952031805521278
1,30,0.19382002601611284,0.5285961071511734,0.6319244469317159
1,30,0.494850021680094,0.2750443888879562,0.3262790289258624
1,30,0.7958800173440752,-0.033942173254620976,-0.07855379041922299
2,30,-1.6123599924395315,1.541824743230325,1.379164498098608
2,30,-1.3113299967755503,1.811900391849486,0.9684296887921401
2,30,-1.0102999566398119,1.3580021204283326,1.0867244918583938
2,30,-0.7092699609758307,1.0314153408421107,0.726563171912797
2,30,-0.4082399653118496,0.7507278642268338,0.860545250326821
2,30,-0.10720996964786837,0.6999604727480963,0.6171828132144199
2,30,0.19382002601611284,0.46041850352470715,0.610933098557236
2,30,0.494850021680094,0.2149054966885412,0.3402072577009186
2,30,0.7958800173440752,0.0347730765693032,0.046214593990481896
3,30,-1.6123599924395315,1.4307245204471826,1.357733472591067
3,30,-1.3113299967755503,1.7375646429187246,1.6097381710540546
3,30,-1.0102999566398119,1.3126734295185578,1.1302552020206353
3,30,-0.7092699609758307,0.9932396537213631,0.9386803995955094
3,30,-0.4082399653118496,0.9024761222370123,0.7628991612763162
3,30,-0.10720996964786837,0.6485212144055952,0.7502692967084021
3,30,0.19382002601611284,0.4523640200541192,0.5940822772491194
3,30,0.494850021680094,0.16093341941204709,0.3088052015485109
3,30,0.7958800173440752,-0.009783732630727154,-0.004189834087596883
1,31,-1.6123599924395315,1.060032921433383,1.2225248832042235
1,31,-1.3113299967755503,1.3327014219858158,0.9119955365803399
1,31,-1.0102999566398119,1.2968987257571325,0.849895177168401
1,31,-0.7092699609758307,1.076782848706476,0.8485688927628757
1,31,-0.4082399653118496,0.9822429171579882,0.9136289712810276
1,31,-0.10720996964786837,0.6091916262216156,0.8128093211894563
1,31,0.19382002601611284,0.41930963235949326,0.7069912582425619
1,31,0.494850021680094,0.20204884872629122,0.47144357550112653
1,31,0.7958800173440752,0.024801264661550613,-0.025720543982424925
2,31,-1.6123599924395315,1.637931179528402,1.7730418731771374
2,31,-1.3113299967755503,1.350768620150259,1.2640769416311715
2,31,-1.0102999566398119,1.1830082935823125,1.2948109705077768
2,31,-0.7092699609758307,1.0200012993911138,1.0727388572027436
2,31,-0.4082399653118496,0.9659509572757223,0.961939490417075
2,31,-0.10720996964786837,0.6781535520374303,0.715512094641841
2,31,0.19382002601611284,0.3985846911127273,0.6289893684624664
2,31,0.494850021680094,0.19754479711515469,0.3387342328178067
2,31,0.7958800173440752,-0.008977263300419883,-0.12617199063828252
3,31,-1.6123599924395315,1.7685265022067962,1.617115816664605
3,31,-1.3113299967755503,1.561106428559343,1.3824199193483566
3,31,-1.0102999566398119,1.2027052889337304,1.2127319272654202
3,31,-0.7092699609758307,0.9603937861340118,0.8488629515974303
3,31,-0.4082399653118496,0.8296816393440387,0.8033229333232803
3,31,-0.10720996964786837,0.7582747953972715,0.8650326863143599
3,31,0.19382002601611284,0.4901310298484546,0.6890781103940895
3,31,0.494850021680094,0.19684212562474152,0.31624451170378765
3,31,0.7958800173440752,0.02036248158934446,-0.12181031141055812
1,32,-1.6123599924395315,1.3195501690606979,0.9278908759703031
1,32,-1.3113299967755503,1.6405817569379957,1.0372225674437354
1,32,-1.0102999566398119,1.2601859305944554,1.4066919759342194
1,32,-0.7092699609758307,1.176165682213341,1.2595885227747186
1,32,-0.4082399653118496,0.98422746479353,1.0250300240291816
1,32,-0.10720996964786837,0.6866090079139215,0.6355294773420593
1,32,0.19382002601611284,0.5113462975510729,0.4126086504309655
1,32,0.494850021680094,0.18023987058242025,0.17432148392045183
1,32,0.7958800173440752,-0.0653046324058006,-0.16810427680087087
2,32,-1.6123599924395315,1.6225502518474932,1.6010423912024527
2,32,-1.3113299967755503,1.4116509982632255,1.1966690844199932
2,32,-1.0102999566398119,1.2629456295569,1.6195642051304857
2,32,-0.7092699609758307,1.1712506494877326,1.250125655559332
2,32,-0.4082399653118496,0.9143583473255724,1.076681810807195
2,32,-0.10720996964786837,0.7107304009921693,0.640079232559022
2,32,0.19382002601611284,0.513652627534945,0.29447961555422153
2,32,0.494850021680094,0.25906505072869124,0.03413432034160775
2,32,0.7958800173440752,-0.013595755595566502,-0.022935033885574618
3,32,-1.6123599924395315,1.4913381064706033,1.7010859140688475
3,32,-1.3113299967755503,1.1176616234378518,1.5671617839181406
3,32,-1.0102999566398119,1.4361946074077017,1.1500836759483792
3,32,-0.7092699609758307,1.1572790247436173,1.301841177013581
3,32,-0.4082399653118496,0.9766391028938779,0.9531480168652053
3,32,-0.10720996964786837,0.7463648380066269,0.543850365407282
3,32,0.19382002601611284,0.4451680964849668,0.39550579545963943
3,32,0.494850021680094,0.2973348849027661,0.12466546907413954
3,32,0.7958800173440752,-0.1298171455944814,-0.1234846616158236
1,33,-1.6123599924395315,1.7138494204232073,2.06343896653169
1,33,-1.3113299967755503,1.7923429012804675,1.2849241603049684
1,33,-1.0102999566398119,1.2192329032638782,1.3264520578010555
1,33,-0.7092699609758307,1.0929338035109724,1.0819580649825624
1,33,-0.4082399653118496,1.0897259273604332,0.9677767396523634
1,33,-0.10720996964786837,0.676020047986304,0.7312129415448494
1,33,0.19382002601611284,0.5157213945025293,0.3728097860328451
1,33,0.494850021680094,0.09176980356365129,0.17123435541889592
1,33,0.7958800173440752,-0.1429758664592551,0.04861537703526608
2,33,-1.6123599924395315,1.6057667357896324,1.883500019325012
2,33,-1.3113299967755503,1.892942504413386,2.101032807176387
2,33,-1.0102999566398119,1.1848494801502736,1.0919557436548502
2,33,-0.7092699609758307,1.1284126480518306,0.829219011525511
2,33,-0.4082399653118496,0.6320349092687293,0.8106924215303505
2,33,-0.10720996964786837,0.5471918219601019,0.48190235941277215
2,33,0.19382002601611284,0.44576294660099824,0.3320044107755009
2,33,0.494850021680094,0.16100423573787376,0.14727215480212835
2,33,0.7958800173440752,-0.05382694070810666,0.002191713446549063
3,33,-1.6123599924395315,2.020019028915962,2.2425639430360524
3,33,-1.3113299967755503,1.5963225874573308,1.5813996928922769
3,33,-1.0102999566398119,1.061582365946742,1.0328822008187568
3,33,-0.7092699609758307,1.209015019064717,0.7805814354439604
3,33,-0.4082399653118496,0.9549851140537035,0.8611580265732545
3,33,-0.10720996964786837,0.6341183148080378,0.6116841197791303
3,33,0.19382002601611284,0.2609012581448062,0.38973741193303757
3,33,0.494850021680094,0.15548233766591968,0.20985428735216038
3,33,0.7958800173440752,-0.04749289307043177,-0.03783505895815108
1,34,-1.6123599924395315,1.9478212907237236,1.5607342647889813
1,34,-1.3113299967755503,1.8354352369424356,1.1893416839810464
1,34,-1.0102999566398119,1.640830208263567,1.1535591097920384
1,34,-0.7092699609758307,1.299678836889107,1.1509449249589496
1,34,-0.4082399653118496,0.9810247971778456,1.1628172304151891
1,34,-0.10720996964786837,0.5276094042485476,0.975609349045905
1,34,0.19382002601611284,0.210112361589906,0.5881166105853358
1,34,0.494850021680094,-0.018342160359377097,0.13402584159132153
1,34,0.7958800173440752,-0.20103902032018306,-0.34125487124303167
2,34,-1.6123599924395315,1.6825518737816316,0.9755960874122331
2,34,-1.3113299967755503,1.7664063971725819,1.3345686848216245
2,34,-1.0102999566398119,1.366398781164078,1.2601881398845751
2,34,-0.7092699609758307,1.2868465349876026,1.2799749308974024
2,34,-0.4082399653118496,1.0565974485046623,1.1485258959586813
2,34,-0.10720996964786837,0.6899000392778699,0.7297803916771859
2,34,0.19382002601611284,0.48741217057861086,0.2699315499018617
2,34,0.494850021680094,0.16364002527145521,0.2129885587646681
2,34,0.7958800173440752,-0.1667031235429821,-0.20203518773929482
3,34,-1.6123599924395315,1.3228896840028268,1.72502012826144
3,34,-1.3113299967755503,1.475461236597897,1.5609196735339395
3,34,-1.0102999566398119,1.3958800362786594,1.3577655484296662
3,34,-0.7092699609758307,1.26517939810079,1.273938983296149
3,34,-0.4082399653118496,0.9476770897352855,0.6746504255381938
3,34,-0.10720996964786837,0.7755783610302164,0.7281149019638816
3,34,0.19382002601611284,0.6116788233429418,0.4572519625566714
3,34,0.494850021680094,0.16851078991065632,0.07825417154285307
3,34,0.7958800173440752,-0.20512058808332756,-0.04339872397428427
1,35,-1.6123599924395315,1.780430848169896,1.3893145128877393
1,35,-1.3113299967755503,1.4227392323760542,1.4508446017400476
1,35,-1.0102999566398119,1.467309558168186,1.3954233823081106
1,35,-0.7092699609758307,1.3337836631131401,1.0799453413962126
1,35,-0.4082399653118496,1.1728491961451333,0.9499803609116291
1,35,-0.10720996964786837,0.8106628167997321,0.5679689234169623
1,35,0.19382002601611284,0.4681189999976391,0.5281366804224152
1,35,0.494850021680094,0.012043136646769426,0.28585872314832633
1,35,0.7958800173440752,-0.29860819979558445,-0.19572028243197864
2,35,-1.6123599924395315,1.692335670769397,1.5655308586956307
2,35,-1.3113299967755503,1.533952840538944,1.2967713967025964
2,35,-1.0102999566398119,1.398407315018316,1.1889152765177948
2,35,-0.7092699609758307,1.2954539981340945,1.1850755224814689
2,35,-0.4082399653118496,1.0384103749504976,1.0854264856902944
2,35,-0.10720996964786837,0.7564283389851029,0.7136810815601371
2,35,0.19382002601611284,0.5099760587945527,0.4144784653136899
2,35,0.494850021680094,0.160746176248441,0.21599599591493077
2,35,0.7958800173440752,-0.1984007267418578,-0.10733515379541846
3,35,-1.6123599924395315,1.747286177851165,1.5187255209133808
3,35,-1.3113299967755503,1.2452560941426893,1.0465776607491213
3,35,-1.0102999566398119,1.4413808277464126,1.358167553513814
3,35,-0.7092699609758307,1.194537546431177,1.0792407486485291
3,35,-0.4082399653118496,1.022435094287192,0.9486814551403671
3,35,-0.10720996964786837,0.915756382144041,0.7825628425061193
3,35,0.19382002601611284,0.5747751977949168,0.5317997266152529
3,35,0.494850021680094,0.17250116223192902,0.1833061739719771
3,35,0.7958800173440752,-0.2503659616999907,-0.0056304323893952655
1,36,-1.6123599924395315,1.3398201478185698,1.6560673580472105
1,36,-1.3113299967755503,1.1348890939420488,1.3186969509118378
1,36,-1.0102999566398119,1.259226604735412,0.8695749280613252
1,36,-0.7092699609758307,0.8263912815713693,1.0637897236245633
1,36,-0.4082399653118496,0.9138322031340301,0.8528478481685055
1,36,-0.10720996964786837,0.7216225193782306,0.668986851513829
1,36,0.19382002601611284,0.5190038764704874,0.4508902838218377
1,36,0.494850021680094,0.24326272570093085,0.26998997433036614
1,36,0.7958800173440752,0.04089768551316186,0.11974241861461517
2,36,-1.6123599924395315,1.4177093049252976,0.7903489769721525
2,36,-1.3113299967755503,1.6655500100580722,1.3793275198061363
2,36,-1.0102999566398119,1.082925723259826,1.266254954313682
2,36,-0.7092699609758307,0.9233851753537566,0.8985126219480324
2,36,-0.4082399653118496,0.868003995303513,0.840192804425697
2,36,-0.10720996964786837,0.7208579899951143,0.5336278527821017
2,36,0.19382002601611284,0.5586176613045434,0.4198572145011427
2,36,0.494850021680094,0.240660643858893,0.33389522576817654
2,36,0.7958800173440752,-0.03083660077174631,0.12975224393463658
3,36,-1.6123599924395315,2.0569029594739456,0.9590100139421928
3,36,-1.3113299967755503,1.7196618662499705,1.2031087301918817
3,36,-1.0102999566398119,1.1562008298504818,1.120909129534327
3,36,-0.7092699609758307,0.8899604273344114,0.8580478642579156
3,36,-0.4082399653118496,0.7617277974454683,0.7555210714676975
3,36,-0.10720996964786837,0.4221932435585996,0.7054261916077788
3,36,0.19382002601611284,0.46217000792356644,0.5189086948609436
3,36,0.494850021680094,0.2977088046591779,0.3199122021893241
3,36,0.7958800173440752,-0.014946471581744907,0.10974855266755754
1,37,-1.6123599924395315,1.221901727650749,1.4378471505617336
1,37,-1.3113299967755503,1.2798661727475673,0.9235599359934655
1,37,-1.0102999566398119,0.9889035659587063,1.1752249452897396
1,37,-0.7092699609758307,0.8627210071224656,1.1689931273451801
1,37,-0.4082399653118496,0.9754865532061274,1.0218466028307422
1,37,-0.10720996964786837,0.9029944351825675,0.8325842602382116
1,37,0.19382002601611284,0.703674947135478,0.6592006216542828
1,37,0.494850021680094,0.30785324377987894,0.27888960833804166
1,37,0.7958800173440752,-0.1728545970687355,-0.08332094694152722
2,37,-1.6123599924395315,1.4431858803024609,0.8253616347579601
2,37,-1.3113299967755503,1.2327447917025913,1.1027297124540167
